IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,13.02,,,10.52,,13.97,13.02 [10.52 - 13.97],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.13,,,10.83,,15.43,13.13 [10.83 - 15.43],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CMR,Cameroon,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,13.22,,,10.98,,15.63,13.22 [10.98 - 15.63],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,SWZ,Eswatini,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,13.22,,,10.98,,16.28,13.22 [10.98 - 16.28],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,JPN,Japan,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,13.33,,,11.29,,15.52,13.33 [11.29 - 15.52],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,13.45,,,11.11,,16.47,13.45 [11.11 - 16.47],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BRA,Brazil,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,13.52,,,11.37,,15.97,13.52 [11.37 - 15.97],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,UKR,Ukraine,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.57,,,11.47,,15.61,13.57 [11.47 - 15.61],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BRB,Barbados,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,13.73,,,11.77,,16.34,13.73 [11.77 - 16.34],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,13.8,,,11.38,,16.39,13.8 [11.38 - 16.39],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,13.92,,,11.27,,16.92,13.92 [11.27 - 16.92],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ROU,Romania,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.96,,,11.94,,16.21,13.96 [11.94 - 16.21],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.06,,,12.11,,16.12,14.06 [12.11 - 16.12],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,ARG,Argentina,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,14.17,,,12.14,,16.58,14.17 [12.14 - 16.58],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,AGO,Angola,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,14.31,,,12.18,,17.05,14.31 [12.18 - 17.05],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CHL,Chile,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,14.35,,,12.43,,16.64,14.35 [12.43 - 16.64],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,DMA,Dominica,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,14.37,,,11.44,,17.49,14.37 [11.44 - 17.49],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,USA,United States of America,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,14.54,,,12.64,,16.8,14.54 [12.64 - 16.8],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SWE,Sweden,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,14.65,,,12.36,,17.13,14.65 [12.36 - 17.13],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,15.07,,,12.5,,17.94,15.07 [12.5 - 17.94],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,LCA,Saint Lucia,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,15.14,,,12.7,,17.97,15.14 [12.7 - 17.97],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MNE,Montenegro,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.21,,,12.88,,17.54,15.21 [12.88 - 17.54],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LTU,Lithuania,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.25,,,13.36,,17.49,15.25 [13.36 - 17.49],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,UGA,Uganda,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.27,,,12.49,,17.88,15.27 [12.49 - 17.88],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GAB,Gabon,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,15.29,,,12.45,,17.73,15.29 [12.45 - 17.73],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BLR,Belarus,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.5,,,13.47,,17.6,15.5 [13.47 - 17.6],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,15.51,,,12.87,,18.25,15.51 [12.87 - 18.25],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,RUS,Russian Federation,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.58,,,13.21,,17.87,15.58 [13.21 - 17.87],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,RWA,Rwanda,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,15.63,,,12.51,,19,15.63 [12.51 - 19],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CAN,Canada,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,15.82,,,13.48,,18.56,15.82 [13.48 - 18.56],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,HRV,Croatia,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,15.82,,,13.51,,20.1,15.82 [13.51 - 20.1],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ESP,Spain,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,15.86,,,13.74,,18.34,15.86 [13.74 - 18.34],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,NLD,Netherlands,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,15.9,,,13.6,,18.03,15.9 [13.6 - 18.03],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZAF,South Africa,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,16.24,,,13.43,,19.02,16.24 [13.43 - 19.02],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GEO,Georgia,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,16.28,,,14.24,,19.41,16.28 [14.24 - 19.41],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LVA,Latvia,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,16.55,,,14.15,,20.37,16.55 [14.15 - 20.37],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,AND,Andorra,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,16.73,,,14.08,,18.68,16.73 [14.08 - 18.68],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,16.94,,,14.4,,19.58,16.94 [14.4 - 19.58],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,17.02,,,13.85,,20.33,17.02 [13.85 - 20.33],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BGR,Bulgaria,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,17.43,,,15.07,,20.07,17.43 [15.07 - 20.07],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,17.47,,,15.36,,20.17,17.47 [15.36 - 20.17],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CHE,Switzerland,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,17.55,,,15.33,,20.16,17.55 [15.33 - 20.16],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CYP,Cyprus,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,17.57,,,14.91,,20.41,17.57 [14.91 - 20.41],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,POL,Poland,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,17.66,,,14.89,,20.56,17.66 [14.89 - 20.56],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BEL,Belgium,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,17.7,,,15.35,,20.28,17.7 [15.35 - 20.28],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SVN,Slovenia,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,17.82,,,15.28,,20.6,17.82 [15.28 - 20.6],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SVK,Slovakia,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,17.95,,,15.52,,21.23,17.95 [15.52 - 21.23],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,IRL,Ireland,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,18.65,,,16.44,,21.36,18.65 [16.44 - 21.36],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,18.69,,,16.53,,21.47,18.69 [16.53 - 21.47],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,AUS,Australia,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,18.73,,,16.2,,21.52,18.73 [16.2 - 21.52],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,AUT,Austria,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,18.87,,,16.3,,21.92,18.87 [16.3 - 21.92],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SRB,Serbia,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,18.94,,,16.5,,21.99,18.94 [16.5 - 21.99],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LUX,Luxembourg,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,19.02,,,16.57,,21.77,19.02 [16.57 - 21.77],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,HUN,Hungary,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,19.25,,,16.52,,23.07,19.25 [16.52 - 23.07],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,19.28,,,16.28,,22.83,19.28 [16.28 - 22.83],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,19.47,,,16.73,,22.99,19.47 [16.73 - 22.99],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,19.5,,,16.67,,22.67,19.5 [16.67 - 22.67],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,PRT,Portugal,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,19.96,,,17.08,,23.72,19.96 [17.08 - 23.72],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BHS,Bahamas,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2,,,1.21,,2.91,2 [1.21 - 2.91],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.04,,,1.47,,2.67,2.04 [1.47 - 2.67],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.05,,,1.64,,2.57,2.05 [1.64 - 2.57],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GTM,Guatemala,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.05,,,1.75,,2.42,2.05 [1.75 - 2.42],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,ECU,Ecuador,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.06,,,1.7,,2.52,2.06 [1.7 - 2.52],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TGO,Togo,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.1,,,1.4,,2.85,2.1 [1.4 - 2.85],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NRU,Nauru,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.1,,,1.61,,2.63,2.1 [1.61 - 2.63],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.1,,,1.71,,2.56,2.1 [1.71 - 2.56],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.11,,,1.55,,2.71,2.11 [1.55 - 2.71],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,TUR,Türkiye,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.12,,,1.54,,2.87,2.12 [1.54 - 2.87],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,COL,Colombia,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.13,,,1.76,,2.61,2.13 [1.76 - 2.61],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,2.15,,,1.06,,3.33,2.15 [1.06 - 3.33],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LSO,Lesotho,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.18,,,1.66,,2.75,2.18 [1.66 - 2.75],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,SGP,Singapore,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.19,,,1.65,,2.84,2.19 [1.65 - 2.84],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NAM,Namibia,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.2,,,1.63,,2.9,2.2 [1.63 - 2.9],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LBR,Liberia,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.21,,,1.68,,2.73,2.21 [1.68 - 2.73],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CUB,Cuba,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.22,,,1.79,,2.69,2.22 [1.79 - 2.69],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BEN,Benin,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.27,,,1.61,,3.11,2.27 [1.61 - 3.11],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ERI,Eritrea,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.28,,,1.51,,3.1,2.28 [1.51 - 3.1],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,MEX,Mexico,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.28,,,1.75,,2.9,2.28 [1.75 - 2.9],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GUY,Guyana,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.28,,,1.91,,2.69,2.28 [1.91 - 2.69],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NGA,Nigeria,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.3,,,1.9,,2.73,2.3 [1.9 - 2.73],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,TON,Tonga,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,2.33,,,1.5,,3.42,2.33 [1.5 - 3.42],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,2.33,,,1.59,,3.28,2.33 [1.59 - 3.28],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ARM,Armenia,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.34,,,1.97,,2.99,2.34 [1.97 - 2.99],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2010,FALSE,Sex,Male,MLE,,,,,,,,,,2.37,,,1.62,,2.79,2.37 [1.62 - 2.79],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2010,FALSE,Sex,Female,FMLE,,,,,,,,,,2.38,,,1.84,,2.93,2.38 [1.84 - 2.93],,,EN,2021-09-19T23:00:00.000Z
